model,epistemic_label,analysis_role,status,reference_side,term,coefficient_probability_units,coefficient_percentage_points,standard_error_probability_units,standard_error_percentage_points,t_cluster,p_value_two_sided,rows_raw,rows_identifying,chooser_clusters,outcome_mean,elasticity_or_response_estimate,elasticity_or_response_se,elasticity_or_response_ci95_low,elasticity_or_response_ci95_high,causal_claim
X_zero_donut_w2_d0p25_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.005192991049102562,0.5192991049102562,9.520078331298855e-05,0.009520078331298856,54.54777648236079,0.0,10349281,9697811,1338813,0.026875007065708237,,,,,False
X_zero_donut_w2_d0p25_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.0003305757843682744,0.03305757843682744,1.949091827560275e-05,0.001949091827560275,16.960503332573303,1.609597276349878e-64,10349281,9697811,1338813,0.026875007065708237,,,,,False
X_zero_donut_w2_d0p5_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.0059813972207082775,0.5981397220708278,0.00011938279709014434,0.011938279709014434,50.10267280127308,0.0,7127256,6457016,1121952,0.02732538300855196,,,,,False
X_zero_donut_w2_d0p5_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.00032489695191779885,0.03248969519177988,2.2681834674651036e-05,0.0022681834674651035,14.324103696995024,1.547112214413068e-46,7127256,6457016,1121952,0.02732538300855196,,,,,False
X_zero_donut_w2_d1_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.0072828384384153655,0.7282838438415365,0.0001993897823563153,0.01993897823563153,36.52563512708351,4.346116030374092e-292,3214562,2554830,655217,0.02831334408855701,,,,,False
X_zero_donut_w2_d1_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.0003502834220312877,0.03502834220312877,3.466102184693079e-05,0.003466102184693079,10.105975051116534,5.197593068173459e-24,3214562,2554830,655217,0.02831334408855701,,,,,False
X_zero_crossing_w4_chooser_fe_level_premium,X,exploratory_matched_reference_window,ESTIMATED,,above_cutoff,0.004351584141996223,0.4351584141996223,7.421876005620386e-05,0.007421876005620386,58.63186260051887,0.0,16320242,15635959,1660819,0.027085627774392072,,,,,False
X_zero_crossing_w4_chooser_fe_level_premium,X,exploratory_matched_reference_window,ESTIMATED,,win_premium,0.0002579311565188904,0.025793115651889038,1.2229341775739059e-05,0.0012229341775739058,21.091172464456108,9.585627000069975e-99,16320242,15635959,1660819,0.027085627774392072,,,,,False
X_zero_crossing_w4_chooser_fe_premium20_fe,X,exploratory_matched_reference_window,ESTIMATED,,above_cutoff,0.004352815156813216,0.4352815156813216,7.421243947022181e-05,0.007421243947022181,58.65344392242772,0.0,16320242,15568094,1628159,0.027085627774392072,,,,,False
X_zero_donut_w4_d0p1_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.004870653626581845,0.48706536265818456,8.142425164654658e-05,0.008142425164654658,59.81821789071884,0.0,14085756,13390888,1585626,0.02723396600083091,,,,,False
X_zero_donut_w4_d0p1_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.0002860258432959842,0.02860258432959842,1.3452532142473222e-05,0.0013452532142473222,21.26185912560837,2.560689172832429e-100,14085756,13390888,1585626,0.02723396600083091,,,,,False
X_zero_donut_w4_d0p25_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.005484571811133435,0.5484571811133435,9.242328665817066e-05,0.009242328665817066,59.34188243508621,0.0,11517259,10801451,1474077,0.02755629616387024,,,,,False
X_zero_donut_w4_d0p25_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.00028709131148841395,0.028709131148841396,1.4166383500636191e-05,0.0014166383500636192,20.265674120393612,2.583976710242342e-91,11517259,10801451,1474077,0.02755629616387024,,,,,False
X_zero_donut_w4_d0p5_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.006279630003610787,0.6279630003610787,0.00011383607369477972,0.011383607369477971,55.16379649958673,0.0,8295234,7548019,1278011,0.028207884189885422,,,,,False
X_zero_donut_w4_d0p5_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.00028398497482336936,0.028398497482336936,1.570690402817774e-05,0.0015706904028177742,18.080264214635065,4.5589229658627145e-73,8295234,7548019,1278011,0.028207884189885422,,,,,False
X_zero_donut_w4_d1_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.007548431385689069,0.7548431385689068,0.0001761351290852991,0.01761351290852991,42.85591082760951,0.0,4382540,3600851,861404,0.02972043609413719,,,,,False
X_zero_donut_w4_d1_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.00027561344741398056,0.027561344741398056,1.9906198304636247e-05,0.001990619830463625,13.845609452699408,1.3522891094995648e-43,4382540,3600851,861404,0.02972043609413719,,,,,False
X_zero_donut_w4_d2_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.0082277565174511,0.82277565174511,0.0005108594097888096,0.05108594097888096,16.105715897163318,2.325904176747228e-58,1167978,608770,209746,0.033593098500142984,,,,,False
X_zero_donut_w4_d2_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.0002596515601100179,0.02596515601100179,3.7635506389386174e-05,0.0037635506389386173,6.899111637388353,5.2328737739840015e-12,1167978,608770,209746,0.033593098500142984,,,,,False
X_zero_crossing_w6_chooser_fe_level_premium,X,exploratory_matched_reference_window,ESTIMATED,,above_cutoff,0.004446190283117217,0.44461902831172173,7.399276798252665e-05,0.007399276798252664,60.08952502178568,0.0,16706384,15987680,1706584,0.02727232894922085,,,,,False
X_zero_crossing_w6_chooser_fe_level_premium,X,exploratory_matched_reference_window,ESTIMATED,,win_premium,0.0002472915603118627,0.024729156031186268,1.0577774755571017e-05,0.0010577774755571017,23.378410490507104,7.087495516666988e-121,16706384,15987680,1706584,0.02727232894922085,,,,,False
X_zero_crossing_w6_chooser_fe_premium20_fe,X,exploratory_matched_reference_window,ESTIMATED,,above_cutoff,0.004448422436941617,0.4448422436941617,7.398682723126068e-05,0.007398682723126069,60.124519504494764,0.0,16706384,15912355,1670420,0.02727232894922085,,,,,False
X_zero_donut_w6_d0p1_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.004968092180476216,0.49680921804762157,8.109205895599062e-05,0.008109205895599061,61.2648420133523,0.0,14471898,13741550,1633320,0.027445536169478254,,,,,False
X_zero_donut_w6_d0p1_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.0002664976576388164,0.026649765763881637,1.1398574957200851e-05,0.0011398574957200852,23.379910088713427,6.842880575261854e-121,14471898,13741550,1633320,0.027445536169478254,,,,,False
X_zero_donut_w6_d0p25_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.005583861135307512,0.5583861135307512,9.190201226078504e-05,0.009190201226078503,60.75885606794453,0.0,11903401,11150490,1524674,0.027803062334873875,,,,,False
X_zero_donut_w6_d0p25_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.0002666878815576069,0.02666878815576069,1.1900047445981539e-05,0.001190004744598154,22.410656996805777,3.0983278922209795e-111,11903401,11150490,1524674,0.027803062334873875,,,,,False
X_zero_donut_w6_d0p5_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.0064114471507939405,0.6411447150793941,0.00011282063913493166,0.011282063913493167,56.82867248363975,0.0,8681376,7893241,1333540,0.028517253486083312,,,,,False
X_zero_donut_w6_d0p5_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.0002618849087748373,0.026188490877483733,1.2980240753305019e-05,0.0012980240753305019,20.17565881496893,1.6021461756598062e-90,8681376,7893241,1333540,0.028517253486083312,,,,,False
X_zero_donut_w6_d1_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.007720774898789164,0.7720774898789164,0.00017208217826806478,0.01720821782680648,44.866789672792024,0.0,4768682,3934482,927056,0.030161164028131883,,,,,False
X_zero_donut_w6_d1_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.0002531481316802372,0.025314813168023722,1.567526814599562e-05,0.001567526814599562,16.149524800627162,1.1443989893406738e-58,4768682,3934482,927056,0.030161164028131883,,,,,False
X_zero_donut_w6_d2_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.008801918353464984,0.8801918353464984,0.0004368880758678427,0.04368880758678427,20.1468495929551,2.8679461113698463e-90,1554120,891528,285276,0.03398321879906314,,,,,False
X_zero_donut_w6_d2_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.00024557776424649017,0.024557776424649017,2.6201817840937546e-05,0.0026201817840937544,9.372546810962143,7.08030695731673e-21,1554120,891528,285276,0.03398321879906314,,,,,False
X_zero_donut_w6_d4_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,above_cutoff,0.01046923723900034,1.046923723900034,0.00130297078248159,0.130297078248159,8.03489792692129,9.36568393931099e-16,386142,134481,46039,0.03516323010705906,,,,,False
X_zero_donut_w6_d4_chooser_fe_level_premium,X,exploratory_reference_donut_grid,ESTIMATED,,win_premium,0.0002224204885364154,0.02224204885364154,6.624167141684091e-05,0.006624167141684091,3.357712506026357,0.0007859030721790993,386142,134481,46039,0.03516323010705906,,,,,False
X_local_order1_reference_w0p25_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_nonnegative,0.0003835419380800592,0.03835419380800592,0.0002504751505468238,0.025047515054682383,1.531257441078411,0.12570577939035635,4802983,4257395,795696,0.025956993809888564,,,,,False
X_local_order1_reference_w0p25_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1,0.008373227299047256,0.8373227299047257,0.0013489396803283702,0.134893968032837,6.207265914965875,5.391432892731505e-10,4802983,4257395,795696,0.025956993809888564,,,,,False
X_local_order1_reference_w0p25_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1_x_nonnegative,-0.006883830161040071,-0.6883830161040071,0.001823233216381931,0.18232332163819312,-3.7756169091195657,0.00015961214052114618,4802983,4257395,795696,0.025956993809888564,,,,,False
X_local_order1_reference_w0p25_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,win_premium,0.0002501088203804633,0.025010882038046328,3.4973371299849115e-05,0.0034973371299849114,7.151407230264425,8.58927600243783e-13,4802983,4257395,795696,0.025956993809888564,,,,,False
X_local_order2_reference_w0p25_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_nonnegative,4.61442665593767e-05,0.00461442665593767,0.00037777660184744734,0.03777766018474473,0.12214696816509178,0.9027826251217577,4802983,4257395,795696,0.025956993809888564,,,,,False
X_local_order2_reference_w0p25_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1,0.01677915018247944,1.677915018247944,0.005647811846231209,0.5647811846231209,2.970911680366297,0.002969171556569903,4802983,4257395,795696,0.025956993809888564,,,,,False
X_local_order2_reference_w0p25_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1_x_nonnegative,-0.01624532173498039,-1.624532173498039,0.0071634510018635245,0.7163451001863524,-2.2678066382745237,0.02334099463541639,4802983,4257395,795696,0.025956993809888564,,,,,False
X_local_order2_reference_w0p25_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_2,0.03325001676423289,3.3250016764232893,0.021676389218898598,2.1676389218898597,1.5339278340344529,0.12504740755773017,4802983,4257395,795696,0.025956993809888564,,,,,False
X_local_order2_reference_w0p25_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_2_x_nonnegative,-0.02914511166187106,-2.914511166187106,0.028377821939188305,2.8377821939188306,-1.0270383584873781,0.30440240226306303,4802983,4257395,795696,0.025956993809888564,,,,,False
X_local_order2_reference_w0p25_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,win_premium,0.0002500786565059755,0.02500786565059755,3.4978613432145286e-05,0.0034978613432145285,7.149473119942303,8.711160366496778e-13,4802983,4257395,795696,0.025956993809888564,,,,,False
X_local_order1_reference_w0p5_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_nonnegative,0.0006709541825821426,0.06709541825821426,0.00017897496266283504,0.017897496266283505,3.748871756135694,0.00017763188355557748,8025008,7452210,1081003,0.025925581631818934,,,,,False
X_local_order1_reference_w0p5_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1,0.00590494058413199,0.590494058413199,0.0004970280681684835,0.04970280681684835,11.880497224012553,1.4947556822375083e-32,8025008,7452210,1081003,0.025925581631818934,,,,,False
X_local_order1_reference_w0p5_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1_x_nonnegative,-0.004210139554737279,-0.4210139554737279,0.0006952341612918444,0.06952341612918445,-6.0557144472219795,1.397957991574885e-09,8025008,7452210,1081003,0.025925581631818934,,,,,False
X_local_order1_reference_w0p5_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,win_premium,0.0002724053782934052,0.027240537829340522,2.7521180956532002e-05,0.0027521180956532,9.898026495434648,4.245702330213861e-23,8025008,7452210,1081003,0.025925581631818934,,,,,False
X_local_order2_reference_w0p5_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_nonnegative,0.000490560705002592,0.0490560705002592,0.000261695149965763,0.0261695149965763,1.8745502355193475,0.06085462487297521,8025008,7452210,1081003,0.025925581631818934,,,,,False
X_local_order2_reference_w0p5_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1,0.010089677863305002,1.0089677863305002,0.0019679718842828637,0.19679718842828636,5.126942078738955,2.944860655060761e-07,8025008,7452210,1081003,0.025925581631818934,,,,,False
X_local_order2_reference_w0p5_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1_x_nonnegative,-0.010606512390447242,-1.0606512390447242,0.0026458944313882174,0.26458944313882177,-4.008668019639143,6.106218617812812e-05,8025008,7452210,1081003,0.025925581631818934,,,,,False
X_local_order2_reference_w0p5_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_2,0.008706443358609262,0.8706443358609262,0.0039445435192951885,0.39445435192951883,2.2072118905573466,0.027299259445119586,8025008,7452210,1081003,0.025925581631818934,,,,,False
X_local_order2_reference_w0p5_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_2_x_nonnegative,-0.0038866439007406717,-0.38866439007406717,0.005404573488515737,0.5404573488515737,-0.719139800578059,0.4720547864901486,8025008,7452210,1081003,0.025925581631818934,,,,,False
X_local_order2_reference_w0p5_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,win_premium,0.000271936659512383,0.0271936659512383,2.7525913825171185e-05,0.0027525913825171187,9.879296332887208,5.119110533971215e-23,8025008,7452210,1081003,0.025925581631818934,,,,,False
X_local_order1_reference_w1_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_nonnegative,0.0010819926845170164,0.10819926845170164,0.00013456999809180857,0.013456999809180857,8.040370809687026,8.95670163699051e-16,11937702,11342044,1342525,0.026118343379655483,,,,,False
X_local_order1_reference_w1_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1,0.0036971315954660924,0.3697131595466092,0.00020616558768276922,0.02061655876827692,17.932825924154407,6.537101498413985e-72,11937702,11342044,1342525,0.026118343379655483,,,,,False
X_local_order1_reference_w1_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1_x_nonnegative,-0.0019088786093977052,-0.1908878609397705,0.0002946140068554942,0.02946140068554942,-6.479252734015443,9.217799173536107e-11,11937702,11342044,1342525,0.026118343379655483,,,,,False
X_local_order1_reference_w1_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,win_premium,0.0002896734435381556,0.02896734435381556,2.0624350293761396e-05,0.0020624350293761396,14.045215457079301,8.241734847683084e-45,11937702,11342044,1342525,0.026118343379655483,,,,,False
X_local_order2_reference_w1_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_nonnegative,0.0006334422635172338,0.06334422635172338,0.0001913667037745527,0.01913667037745527,3.3100965372925377,0.0009326379915901114,11937702,11342044,1342525,0.026118343379655483,,,,,False
X_local_order2_reference_w1_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1,0.007593918470500116,0.7593918470500116,0.0007518078631030007,0.07518078631030006,10.100876624457063,5.475055492963178e-24,11937702,11342044,1342525,0.026118343379655483,,,,,False
X_local_order2_reference_w1_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1_x_nonnegative,-0.006586585623347074,-0.6586585623347074,0.0010445022885656157,0.10445022885656158,-6.30595614337259,2.864201370215041e-10,11937702,11342044,1342525,0.026118343379655483,,,,,False
X_local_order2_reference_w1_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_2,0.004277796432440084,0.4277796432440084,0.0007941058955456349,0.07941058955456348,5.386934483719939,7.166954396698164e-08,11937702,11342044,1342525,0.026118343379655483,,,,,False
X_local_order2_reference_w1_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_2_x_nonnegative,-0.003396660371169924,-0.3396660371169924,0.0011262237128370676,0.11262237128370675,-3.015973054423978,0.002561560223528169,11937702,11342044,1342525,0.026118343379655483,,,,,False
X_local_order2_reference_w1_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,win_premium,0.0002894193433404308,0.02894193433404308,2.062459497213881e-05,0.002062459497213881,14.032728581162408,9.829562259268559e-45,11937702,11342044,1342525,0.026118343379655483,,,,,False
X_local_order1_reference_w2_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_nonnegative,0.0014196062859800646,0.14196062859800646,0.00010977250632263381,0.010977250632263381,12.932257206624046,2.9599925174380513e-38,15152264,14522888,1543402,0.026584014111686545,,,,,False
X_local_order1_reference_w2_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1,0.002392669724104554,0.23926697241045541,0.00010351511010385763,0.010351511010385762,23.114207401257335,3.3322482049161253e-118,15152264,14522888,1543402,0.026584014111686545,,,,,False
X_local_order1_reference_w2_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1_x_nonnegative,-0.00022620105869812848,-0.022620105869812848,0.00015244985998935068,0.015244985998935067,-1.483773476170655,0.1378690259419109,15152264,14522888,1543402,0.026584014111686545,,,,,False
X_local_order1_reference_w2_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,win_premium,0.00028161377406494057,0.028161377406494055,1.565355308454052e-05,0.0015653553084540518,17.99040591896436,2.3165475779637893e-72,15152264,14522888,1543402,0.026584014111686545,,,,,False
X_local_order2_reference_w2_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_nonnegative,0.0009097818754689943,0.09097818754689943,0.00014796032028178827,0.014796032028178828,6.1488233719441,7.805984611374307e-10,15152264,14522888,1543402,0.026584014111686545,,,,,False
X_local_order2_reference_w2_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1,0.0052062746089288625,0.5206274608928863,0.0003320431659886703,0.03320431659886703,15.679511407581586,2.0885455287685625e-55,15152264,14522888,1543402,0.026584014111686545,,,,,False
X_local_order2_reference_w2_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1_x_nonnegative,-0.0037150958063355555,-0.37150958063355555,0.00047462919093947664,0.04746291909394766,-7.827364766549501,4.9820206396449096e-15,15152264,14522888,1543402,0.026584014111686545,,,,,False
X_local_order2_reference_w2_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_2,0.001697343836535331,0.1697343836535331,0.0001906954514667125,0.01906954514667125,8.900809240495265,5.544097194482773e-19,15152264,14522888,1543402,0.026584014111686545,,,,,False
X_local_order2_reference_w2_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_2_x_nonnegative,-0.0012815574756140369,-0.1281557475614037,0.0002768474997057075,0.02768474997057075,-4.629109805854664,3.6724100759133247e-06,15152264,14522888,1543402,0.026584014111686545,,,,,False
X_local_order2_reference_w2_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,win_premium,0.000280493202239572,0.028049320223957203,1.5655074216053843e-05,0.0015655074216053843,17.917079048525625,8.676593283793162e-72,15152264,14522888,1543402,0.026584014111686545,,,,,False
X_local_order1_reference_w4_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_nonnegative,0.0020367098402631493,0.20367098402631492,0.00010097978627675774,0.010097978627675775,20.16948059962307,1.8153519322714223e-90,16320242,15635959,1660819,0.027085627774392072,,,,,False
X_local_order1_reference_w4_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1,0.0011558428597746757,0.11558428597746757,7.826357658267685e-05,0.007826357658267684,14.768592367531978,2.3353966348830128e-49,16320242,15635959,1660819,0.027085627774392072,,,,,False
X_local_order1_reference_w4_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1_x_nonnegative,0.001002159770552508,0.10021597705525079,0.00011967926335818407,0.011967926335818408,8.373712725429947,5.583076335655826e-17,16320242,15635959,1660819,0.027085627774392072,,,,,False
X_local_order1_reference_w4_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,win_premium,0.0002483893209937479,0.02483893209937479,1.2358329748325263e-05,0.0012358329748325264,20.098939424027616,7.5387521503623564e-90,16320242,15635959,1660819,0.027085627774392072,,,,,False
X_local_order2_reference_w4_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_nonnegative,0.0010228145580535378,0.10228145580535378,0.00012517413165743886,0.012517413165743885,8.171133640077093,3.055049860061219e-16,16320242,15635959,1660819,0.027085627774392072,,,,,False
X_local_order2_reference_w4_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1,0.004265532418458118,0.4265532418458118,0.000187389440128133,0.018738944012813303,22.762928452859644,1.0686534420731353e-114,16320242,15635959,1660819,0.027085627774392072,,,,,False
X_local_order2_reference_w4_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_1_x_nonnegative,-0.0022046198442983445,-0.22046198442983445,0.0002742983173429866,0.02742983173429866,-8.037307212284704,9.183422263856177e-16,16320242,15635959,1660819,0.027085627774392072,,,,,False
X_local_order2_reference_w4_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_2,0.0011971319641251935,0.11971319641251935,6.912705675080279e-05,0.006912705675080279,17.317849484620083,3.4501225481305696e-67,16320242,15635959,1660819,0.027085627774392072,,,,,False
X_local_order2_reference_w4_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,draw_power_2_x_nonnegative,-0.0011509601338548121,-0.11509601338548121,0.00010277141987519143,0.010277141987519143,-11.199223823632789,4.1132139463324643e-29,16320242,15635959,1660819,0.027085627774392072,,,,,False
X_local_order2_reference_w4_chooser_fe_level_premium,X,exploratory_local_reference_shape,ESTIMATED,,win_premium,0.0002385579505868374,0.02385579505868374,1.2418548165810412e-05,0.0012418548165810412,19.209809987580744,3.063853760404811e-82,16320242,15635959,1660819,0.027085627774392072,,,,,False
X_placebo_cutoff_m6_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,above_cutoff,0.0027879525635046997,0.27879525635047,0.0045973531236912606,0.45973531236912607,0.6064255863091554,0.5442321823306595,56472,5323,2375,0.03368040798980026,,,,,False
X_placebo_cutoff_m6_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,win_premium,0.0003068501925309326,0.030685019253093263,0.00016751796956076786,0.016751796956076787,1.8317449365909453,0.0669894303511447,56472,5323,2375,0.03368040798980026,,,,,False
X_placebo_cutoff_m4_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,above_cutoff,-0.003319604476039728,-0.3319604476039728,0.0014754691722782263,0.14754691722782262,-2.249863662630124,0.02445760123894121,142166,34402,12397,0.029648439148600932,,,,,False
X_placebo_cutoff_m4_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,win_premium,0.00016585595224575302,0.0165855952245753,0.0001825499704627897,0.01825499704627897,0.9085509673065681,0.36358719876005346,142166,34402,12397,0.029648439148600932,,,,,False
X_placebo_cutoff_m2_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,above_cutoff,-0.000694958714099213,-0.0694958714099213,0.00047106711449122524,0.047106711449122526,-1.475285989449298,0.14013567154217293,881414,443760,161949,0.024620666338406243,,,,,False
X_placebo_cutoff_m2_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,win_premium,0.0003528576989649778,0.03528576989649778,8.03744845246721e-05,0.00803744845246721,4.390170600181741,1.132617666034421e-05,881414,443760,161949,0.024620666338406243,,,,,False
X_placebo_cutoff_m1_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,above_cutoff,0.001015996946911865,0.1015996946911865,0.00018765232454608864,0.018765232454608864,5.41425185842731,6.154548728768381e-08,2981876,2390867,606098,0.023768258639862958,,,,,False
X_placebo_cutoff_m1_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,win_premium,0.0004185119209046252,0.04185119209046252,4.643201803390484e-05,0.004643201803390484,9.01343380335152,1.9970348998463248e-19,2981876,2390867,606098,0.023768258639862958,,,,,False
X_placebo_cutoff_0_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,above_cutoff,0.0023340933286295973,0.23340933286295973,9.965102336776786e-05,0.009965102336776785,23.42267294150599,2.5110024032241957e-121,8025008,7452210,1081003,0.025925581631818934,,,,,False
X_placebo_cutoff_0_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,win_premium,0.0002698179220903043,0.02698179220903043,2.752066505903034e-05,0.002752066505903034,9.804193376561193,1.0800645776140777e-22,8025008,7452210,1081003,0.025925581631818934,,,,,False
X_placebo_cutoff_1_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,above_cutoff,0.0013014794636548755,0.13014794636548754,0.00020875677647088845,0.020875677647088843,6.234429778313661,4.5342666486367664e-10,2971614,2376048,603919,0.03022263322221527,,,,,False
X_placebo_cutoff_1_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,win_premium,0.0002490137542300356,0.02490137542300356,4.336781359395799e-05,0.004336781359395799,5.741902429333634,9.361876262847543e-09,2971614,2376048,603919,0.03022263322221527,,,,,False
X_placebo_cutoff_2_w0p5_chooser_fe_level_premium,X,exploratory_reference_placebo_cutoff,ESTIMATED,,above_cutoff,0.001143923226211266,0.11439232262112659,0.000584532362849723,0.05845323628497231,1.9569886954323454,0.05034879745600591,859560,424870,155548,0.03498766810926521,,,,,False
